ques_naire;user_id;propertyid;createtime;min-erittain-korkea-asuinalue-sopii-helsinkiin;kuinka-todennakoisesti-asut-alueella-viela-5-vuoden-kuluttua;min-mieluiten-ulkoilen-laajassa-metsassa-vaikka-se-olisi-vahan-kauempana-kotoa;tarkein;min-kiinnostavin-uusi-kulttuuri-syntyy-kohtaamisista-kaupungissa;min-haluan-tehda-paivittaiset-ostokseni-vahan-kerrallaan-lahella-kotia;min-jos-raideliikenteen-yhteyksia-parannetaan-kayttaisin-raideliikennetta-nykyista-enemman-seka-tyomatkoihini-etta-vapaa-ajalla;toiseksi-tarkein;jos-asut-muualla-kuin-helsingissa-missa-asu;min-esikaupungeissa-tehokkain-rakentaminen-kannattaisi-keskittaa-asemien-laheisyyteen;min-suurkaupunki-ja-sen-monet-mahdollisuudet-ovat-kiehtovia;kolmenneksi-tarkein;ika;missa-kaupunginosassa-asut;user-language;min-helsingin-keskustaan-johtavien-isojen-teiden-muuttaminen-puistokaduiksi-on-hyva-idea;min-koska-helsinki-kasvaa-pitaa-sita-tiiviistaa;elamantilanne-asumismuoto;min-autoilun-tarpeen-vahentamiseksi-olen-valmis-hyvaksymaan-tiiviimpaa-rakentamista-asuinalueellani;min-asuinalueeltani-loytyy-viela-paikkoja-joita-voisi-kayttaa-rakentamiseen
"mita-ajattelet-tulevaisuuden-k";"3323";"21493";"2013-11-21T14:36";"29,92";"vaikea-sanoa";"32,3";"joukkoliikenne";"13,35";"0";"18,02";"kavely"; ;"0";"13,25";"polkupyora";"25-29";"Koskela";"fi";"0,83";"0";"pariskunta";"1,35";"0"
"mita-ajattelet-tulevaisuuden-k";"3324";"21497";"2013-11-21T14:38"; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"fi"; ; ; ; ; 
"mita-ajattelet-tulevaisuuden-k";"3325";"21498";"2013-11-21T14:39"; ;"erittain-todennakoisesti";"50,56";"joukkoliikenne"; ; ; ;"polkupyora"; ; ; ;"kavely";"25-29";"Hermanni";"fi"; ; ;"yksin-asuva"; ; 
"mita-ajattelet-tulevaisuuden-k";"3326";"21499";"2013-11-21T14:40"; ;"melko-epatodennakoisesti";"70,7";"joukkoliikenne";"40,64";"17,62";"38,26";"kavely"; ;"39,05";"28,73";"henkiloauto";"20-24";"Viikki";"fi";"69,61"; ;"yksin-asuva";"40,24";"25,56"
"mita-ajattelet-tulevaisuuden-k";"3327";"21500";"2013-11-21T14:40"; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"en"; ; ; ; ; 
"mita-ajattelet-tulevaisuuden-k";"3328";"21501";"2013-11-21T14:42";"60,120000000000004";"erittain-todennakoisesti"; ;"joukkoliikenne"; ;"4,17";"86,71000000000001";"polkupyora"; ;"49,800000000000004";"12,1";"kavely";"60-69";"Katajanokka";"fi";"12,9";"6,15";"yksin-asuva";"14,88";"14,48"
"mita-ajattelet-tulevaisuuden-k";"3329";"21507";"2013-11-21T14:44";"8,59";"melko-todennakoisesti";"83,98";"joukkoliikenne";"17,71";"3,03";"17,32";"henkiloauto"; ;"83,19";"16,92";"kavely";"60-69";"Pasila";"fi";"8,59";"84,78";"yksin-asuva";"17,71";"97,08"
"mita-ajattelet-tulevaisuuden-k";"3330";"21509";"2013-11-21T14:45";"30,71";"melko-epatodennakoisesti";"86,87";"henkiloauto";"30,32"; ;"40,63";"joukkoliikenne"; ;"40,24";"40,63";"kavely";"40-49";"Sörnäinen";"fi"; ;"20,79";"pariskunta"; ;"30,32"
"mita-ajattelet-tulevaisuuden-k";"3331";"21510";"2013-11-21T14:45";"10,48";"vaikea-sanoa";"93,02";"joukkoliikenne"; ;"10,48";"10,88";"henkiloauto"; ;"82,3";"10,88";"kavely";"30-39";"Munkkiniemi (Kuusisaari, Lehtisaari, Munkkivuori, Niemenmäki, Talinranta)";"fi";"27,15";"90,24";"yksin-asuva";"85,48";"80,32"
"mita-ajattelet-tulevaisuuden-k";"3332";"21512";"2013-11-21T14:46"; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"fi"; ; ; ; ; 
"mita-ajattelet-tulevaisuuden-k";"3333";"21513";"2013-11-21T14:46";"93,81";"erittain-todennakoisesti";"89,05";"henkiloauto";"5,32";"31,9";"14,44";"polkupyora"; ;"10,08";"4,13";"joukkoliikenne";"25-29";"Kamppi";"fi";"0";"30,71";"pariskunta";"67,22";"92,22"
"mita-ajattelet-tulevaisuuden-k";"3334";"21516";"2013-11-21T14:47"; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"fi"; ; ; ; ; 
"mita-ajattelet-tulevaisuuden-k";"3336";"21549";"2013-11-21T14:51";"13,65";"melko-epatodennakoisesti";"70,8";"henkiloauto";"65,24";"65,64";"25,56";"polkupyora"; ;"27,54";"15,24";"joukkoliikenne";"25-29";"Hermanni";"fi";"65,24";"10,48";"lapsiperhe";"15,24";"4,88"
"mita-ajattelet-tulevaisuuden-k";"3337";"21567";"2013-11-21T14:55";"0";"melko-todennakoisesti";"50,95";"polkupyora";"30,32";"25,16";"10,75";"joukkoliikenne"; ;"5,2";"0";"henkiloauto";"30-39";"Oulunkylä (Pirkkola, Maunula, Metsälä, Patola, Veräjämäki, Veräjälaakso)";"fi";"30,71";"25,16";"lapsiperhe";"35,11";"90,63"
"mita-ajattelet-tulevaisuuden-k";"3338";"21570";"2013-11-21T14:56";"0";"melko-todennakoisesti";"85,52";"joukkoliikenne"; ;"50,6";"0";"kavely"; ; ;"17,66";"henkiloauto";"30-39";"Konala";"fi";"0";"0,2";"yksin-asuva";"0";"0"
"mita-ajattelet-tulevaisuuden-k";"3339";"21575";"2013-11-21T14:57";"66,03";"erittain-todennakoisesti";"82,7";"joukkoliikenne";"25,16";"16,03";"0";"henkiloauto"; ;"14,05";"14,45";"kavely";"60-69";"Vuosaari";"fi";"18,02";"100";"pariskunta";"33,89";"100"
"mita-ajattelet-tulevaisuuden-k";"3340";"21578";"2013-11-21T14:58";"100";"vaikea-sanoa"; ;"kavely";"74,76";"27,94";"100";"joukkoliikenne"; ;"74,25";"74,37";"polkupyora";"50-59";"Vuosaari";"fi"; ;"100";"yksin-asuva";"100";"100"
"mita-ajattelet-tulevaisuuden-k";"3341";"21581";"2013-11-21T15:00";"0";"melko-todennakoisesti";"30,71";"joukkoliikenne";"0";"81,51";"0";"henkiloauto";"vantaalla";"0";"0";"polkupyora";"30-39";"";"fi";"0";"0";"lapsiperhe";"0";"0"
"mita-ajattelet-tulevaisuuden-k";"3343";"21587";"2013-11-21T15:02";"41,83";"erittain-epatodennakoisesti";"78,34";"kavely";"38,65";"23,97";"0";"joukkoliikenne"; ;"74,37";"20,8";"henkiloauto";"20-24";"Mellunkylä (Kontula,  Vesala, Mellunmäki, Kivikko, Kurkimäki)";"fi";"0";"35,48";"muu";"37,07";"41,43"
"mita-ajattelet-tulevaisuuden-k";"3345";"21596";"2013-11-21T15:04"; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"en"; ; ; ; ; 
"mita-ajattelet-tulevaisuuden-k";"3346";"21605";"2013-11-21T15:05"; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"fi"; ; ; ; ; 
"mita-ajattelet-tulevaisuuden-k";"3347";"21608";"2013-11-21T15:06";"30,32";"melko-todennakoisesti";"95,08";"joukkoliikenne";"90,64";"55,72";"59,69";"kavely"; ;"60,48";"40,72";"polkupyora";"20-24";"Lauttasaari";"fi";"5,8";"90,24";"pariskunta";"35,88";"90,24"
"mita-ajattelet-tulevaisuuden-k";"3348";"21609";"2013-11-21T15:06";"79,37";"erittain-todennakoisesti";"35,32";"joukkoliikenne";"12,7";"8,73";"14,29";"polkupyora"; ;"28,97";"12,3";"kavely";"60-69";"Sörnäinen";"fi";"14,68";"77,78"; ;"78,97";"79,76"
"mita-ajattelet-tulevaisuuden-k";"3349";"21611";"2013-11-21T15:06";"0";"melko-todennakoisesti";"31,9";"joukkoliikenne";"0";"0";"0";"kavely"; ;"0";"0";"polkupyora";"40-49";"Alppiharju";"fi";"0";"11,37";"yksin-asuva";"5,81";"0"
"mita-ajattelet-tulevaisuuden-k";"3350";"21635";"2013-11-21T15:10";"17,32";"erittain-todennakoisesti";"79,13";"polkupyora";"70,79";"9,29";"21,59";"henkiloauto"; ;"4,92";"58,1";"kavely";"50-59";"Vartiokylä (Vartioharju, Puotila, Puotinharju, Myllypuro, Marjaniemi, Itäkeskus)";"en";"6,11";"66,83";"yksin-asuva";"10,08";"11,27"
"mita-ajattelet-tulevaisuuden-k";"3351";"21642";"2013-11-21T15:11";"100";"melko-todennakoisesti";"33,49";"polkupyora";"10,08";"0";"79,52";"joukkoliikenne"; ;"73,17";"22,38";"kavely";"40-49";"Kamppi";"fi";"24,37";"43,02";"lapsiperhe"; ;"20,28"
"mita-ajattelet-tulevaisuuden-k";"3352";"21650";"2013-11-21T15:12";"30,32";"vaikea-sanoa";"39,44";"henkiloauto";"18,41";"58,1";"39,05";"joukkoliikenne";"espoossa";"41,03";"18,41";"kavely";"40-49"; ;"fi";"80,71";"30,03";"lapsiperhe";"40,24";"35,48"
"mita-ajattelet-tulevaisuuden-k";"3353";"21667";"2013-11-21T15:14";"27,15";"melko-todennakoisesti";"71,59";"polkupyora";"27,15";"0";"60,84";"kavely"; ;"28,34";"0";"joukkoliikenne";"25-29";"Alppiharju";"en";"0";"29,92";"yksin-asuva";"25,16";"29,13"
"mita-ajattelet-tulevaisuuden-k";"3354";"21703";"2013-11-21T15:21";"33,1";"erittain-todennakoisesti";"49,76";"joukkoliikenne";"11,67";"12,06";"37,25";"polkupyora"; ;"33,1";"35,08";"kavely";"20-24";"Kallio";"fi";"53,73";"44,6";"pariskunta";"31,26";"41,43"
"mita-ajattelet-tulevaisuuden-k";"3355";"21710";"2013-11-21T15:22";"33,19";"melko-todennakoisesti";"67,32";"henkiloauto";"58,19";"27,64";"5,02";"joukkoliikenne"; ;"30,41";"6,6";"polkupyora";"30-39";"Lauttasaari";"en";"9,38";"16,13";"lapsiperhe";"84,78";"34,38"
"mita-ajattelet-tulevaisuuden-k";"3356";"21714";"2013-11-21T15:23";"35,88";"erittain-epatodennakoisesti";"18,02";"henkiloauto";"78,73";"1,38";"100";"joukkoliikenne"; ;"78,34";"67,22";"polkupyora";"40-49";"Herttoniemi (Roihuvuori)";"fi";"100"; ;"pariskunta";"100";"27,94"
"mita-ajattelet-tulevaisuuden-k";"3357";"21715";"2013-11-21T15:23";"17,22";"erittain-todennakoisesti"; ;"polkupyora";"79,13";"11,67";"85,08";"kavely"; ;"36,27";"81,65";"joukkoliikenne";"40-49";"Punavuori";"fi";"0";"80,81";"yksin-asuva"; ;"91,83"
"mita-ajattelet-tulevaisuuden-k";"3359";"21730";"2013-11-21T15:25";"30,95";"erittain-epatodennakoisesti";"30,16";"kavely";"50,11";"0";"100";"polkupyora"; ;"0";"0";"joukkoliikenne";"30-39";"Taka-Töölö";"fi";"22,22";"0";"lapsiperhe";"0";"30,560000000000002"
"mita-ajattelet-tulevaisuuden-k";"3360";"21756";"2013-11-21T15:31";"73,57";"erittain-todennakoisesti"; ;"henkiloauto";"32,7";"8,1";"16,43";"joukkoliikenne"; ;"69,61";"26,35";"polkupyora";"50-59";"Lauttasaari";"fi"; ;"60,08";"lapsiperhe";"100";"100"
"mita-ajattelet-tulevaisuuden-k";"3362";"21769";"2013-11-21T15:39";"40,87";"erittain-todennakoisesti";"70,24";"joukkoliikenne";"30,95";"40,08";"40,08";"kavely";"espoossa"; ;"0";"polkupyora";"30-39"; ;"fi"; ; ;"pariskunta"; ;"30,560000000000002"
"mita-ajattelet-tulevaisuuden-k";"3363";"21774";"2013-11-21T15:41";"30,32";"melko-epatodennakoisesti";"34,29";"joukkoliikenne"; ;"11,19";"0";"henkiloauto"; ;"88,25";"0";"kavely";"50-59";"Kallio";"fi";"7,3";"67,22";"pariskunta";"71,98";"91,43"
"mita-ajattelet-tulevaisuuden-k";"3364";"21781";"2013-11-21T15:42";"100";"melko-todennakoisesti";"59,33";"polkupyora";"18,85";"0";"7,34";"kavely"; ;"4,17";"12,9";"joukkoliikenne";"30-39";"Taka-Töölö";"fi";"3,37";"89,48";"yksin-asuva";"100";"100"
"mita-ajattelet-tulevaisuuden-k";"3365";"21782";"2013-11-21T15:43"; ;"erittain-todennakoisesti";"43,25";"joukkoliikenne"; ;"50,120000000000005";"54,76";"henkiloauto"; ; ; ;"kavely";"30-39";"Lauttasaari";"fi"; ; ;"lapsiperhe"; ; 
"mita-ajattelet-tulevaisuuden-k";"3366";"21783";"2013-11-21T15:44";"73,41";"erittain-todennakoisesti";"31,75";"joukkoliikenne";"69,44";"74,21";"39,68";"henkiloauto"; ;"70,24";"61,9";"kavely";"25-29";"Suurmetsä (Puistola, Heikinlaakso, Tattarisuo, Jakomäki, Alppikylä)";"fi";"66,27";"68,65";"pariskunta";"70,24";"30,95"
"mita-ajattelet-tulevaisuuden-k";"3367";"21784";"2013-11-21T15:44";"0";"melko-todennakoisesti";"57,3";"henkiloauto";"63,26";"85,88";"47,38"; ; ;"32,7";"37,46"; ;"20-24";"Suurmetsä (Puistola, Heikinlaakso, Tattarisuo, Jakomäki, Alppikylä)";"fi";"94,88";"74,76";"yksin-asuva";"81,11";"70"
"mita-ajattelet-tulevaisuuden-k";"3368";"21787";"2013-11-21T15:47";"35,88";"erittain-epatodennakoisesti";"20,28";"kavely";"0";"20,8";"100";"joukkoliikenne"; ;"29,53";"0";"polkupyora";"40-49";"Kruununhaka";"fi";"0";"75,95";"yksin-asuva"; ;"75,95"
"mita-ajattelet-tulevaisuuden-k";"3369";"21791";"2013-11-21T15:48";"37,86";"erittain-todennakoisesti";"77,54";"henkiloauto";"12,06";"10,87";"0";"joukkoliikenne"; ;"64,44";"10,87";"kavely";"30-39";"Lauttasaari";"fi";"0";"29,13";"lapsiperhe";"21,4";"89,23"
"mita-ajattelet-tulevaisuuden-k";"3370";"21792";"2013-11-21T15:48";"33,730000000000004";"vaikea-sanoa";"60,32";"polkupyora"; ;"20,63"; ;"joukkoliikenne"; ;"9,52";"71,83";"kavely";"30-39";"Herttoniemi (Roihuvuori)";"fi";"0";"70,63";"lapsiperhe";"0";"93,65"
"mita-ajattelet-tulevaisuuden-k";"3371";"21827";"2013-11-21T15:54";"29,560000000000002";"erittain-todennakoisesti";"85,12";"polkupyora";"3,37";"0";"13,290000000000001";"joukkoliikenne"; ;"10,91";"0";"kavely";"30-39";"Vallila";"fi";"0"; ;"yksin-asuva";"0";"33,53"
"mita-ajattelet-tulevaisuuden-k";"3372";"21834";"2013-11-21T15:55";"0";"melko-todennakoisesti";"89,29";"joukkoliikenne";"0";"0";"0";"kavely"; ;"0";"0";"polkupyora";"25-29";"Kallio";"fi";"0";"0";"pariskunta";"0";"11,9"
"mita-ajattelet-tulevaisuuden-k";"3373";"21833";"2013-11-21T15:55";"70,34";"melko-epatodennakoisesti";"75,39";"joukkoliikenne";"25,72";"15,63";"30,5";"kavely"; ;"61,05";"20,14";"polkupyora";"30-39";"Lauttasaari";"fi";"10,05";"90";"yksin-asuva";"70,34";"90,8"
"mita-ajattelet-tulevaisuuden-k";"3375";"21857";"2013-11-21T16:01"; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"fi"; ; ; ; ; 
"mita-ajattelet-tulevaisuuden-k";"3376";"21859";"2013-11-21T16:03";"25,53";"melko-todennakoisesti";"65,24";"joukkoliikenne";"15,64";"67,22";"5,02";"polkupyora"; ;"42,62";"2,54";"kavely";"30-39";"Taka-Töölö";"fi";"9,29";"0";"yksin-asuva";"16,03";"29,92"
"mita-ajattelet-tulevaisuuden-k";"3377";"21876";"2013-11-21T16:11";"13,64";"melko-todennakoisesti";"83,49";"polkupyora";"15,63";"2,5300000000000002";"0";"kavely"; ;"16,03";"16,03";"joukkoliikenne";"30-39";"Taka-Töölö";"fi";"15,63";"14,44";"pariskunta";"0";"37,85"
"mita-ajattelet-tulevaisuuden-k";"3378";"21877";"2013-11-21T16:11";"40,63";"melko-todennakoisesti";"32,7";"joukkoliikenne";"33,64";"65,24";"35,87";"kavely"; ;"58,89";"35,87";"henkiloauto";"40-49";"Kallio";"fi";"40,63";"65,24";"yksin-asuva";"38,25";"80,32"
"mita-ajattelet-tulevaisuuden-k";"3379";"21886";"2013-11-21T16:21";"65,48";"melko-todennakoisesti";"65,08";"joukkoliikenne";"36,51";"2,38";"40,87";"kavely"; ;"65,87";"15,870000000000001";"polkupyora";"30-39";"Taka-Töölö";"fi";"31,75";"16,27";"yksin-asuva";"14,68";"77,38"
"mita-ajattelet-tulevaisuuden-k";"3380";"21887";"2013-11-21T16:22";"0";"erittain-todennakoisesti";"80,32";"kavely";"0";"0";"99,37";"joukkoliikenne"; ;"75,16";"0,16";"polkupyora";"60-69";"Sörnäinen";"fi";"10,48";"30,72";"lapsiperhe";"0";"30,72"
"mita-ajattelet-tulevaisuuden-k";"3381";"21907";"2013-11-21T16:35"; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"fi"; ; ; ; ; 
"mita-ajattelet-tulevaisuuden-k";"3382";"21905";"2013-11-21T16:32";"20,24";"erittain-todennakoisesti";"71,83";"joukkoliikenne";"84,92";"73,02";"1,19";"henkiloauto";"vantaalla";"85,32";"23,41";"kavely";"30-39";"Suurmetsä (Puistola, Heikinlaakso, Tattarisuo, Jakomäki, Alppikylä)";"en";"21,83";"33,33";"pariskunta";"23,41";"12,7"
"mita-ajattelet-tulevaisuuden-k";"3383";"21909";"2013-11-21T16:35"; ;"erittain-todennakoisesti"; ;"joukkoliikenne"; ;"14,44"; ;"kavely"; ;"30,71"; ;"polkupyora";"60-69";"Vuosaari";"fi";"1,35";"31,21";"yksin-asuva";"2,55";"30,87"
"mita-ajattelet-tulevaisuuden-k";"3384";"21910";"2013-11-21T16:36";"100";"erittain-todennakoisesti";"37,86";"joukkoliikenne";"68,81";"0";"0";"henkiloauto"; ;"28,34";"18,42";"polkupyora";"50-59";"Tapaninkylä";"sv";"28,34";"63,65";"lapsiperhe";"67,22";"31,91"
"mita-ajattelet-tulevaisuuden-k";"3385";"21912";"2013-11-21T16:37"; ;"melko-todennakoisesti"; ;"joukkoliikenne"; ; ; ;"polkupyora"; ; ; ;"kavely";"30-39";"Malmi (Pihlajamäki, Tattariharju, Pihlajisto)";"en"; ; ;"pariskunta"; ; 
"mita-ajattelet-tulevaisuuden-k";"3386";"21913";"2013-11-21T16:37";"39,54";"melko-todennakoisesti";"67,71";"joukkoliikenne";"35,97";"14,54";"20,49";"kavely"; ;"68,11";"31,6";"henkiloauto";"20-24";"Lauttasaari";"fi";"82,79";"41,52";"yhteiso";"91,92";"83,59"
"mita-ajattelet-tulevaisuuden-k";"3387";"21917";"2013-11-21T16:38";"100";"erittain-todennakoisesti";"81,11";"joukkoliikenne";"50,95";"0";"3,33";"polkupyora"; ;"27,78";"16,03";"kavely";"40-49";"Lauttasaari";"fi";"5,32";"slider_default_value";"lapsiperhe";"56,9";"77,22"
"mita-ajattelet-tulevaisuuden-k";"3388";"21924";"2013-11-21T16:44";"90,24";"melko-todennakoisesti";"70,26";"joukkoliikenne";"15,24";"30,71";"100"; ; ;"95";"0"; ;"25-29";"Herttoniemi (Roihuvuori)";"fi";"65,63"; ;"pariskunta";"40,24";"90,24"
"mita-ajattelet-tulevaisuuden-k";"3389";"21928";"2013-11-21T16:45";"12,06";"erittain-todennakoisesti"; ;"joukkoliikenne";"0";"21,19";"0";"henkiloauto"; ;"100";"0";"polkupyora";"60-69";"Suutarila (Siltamäki, Tapulikaupunki, Töyrynummi)";"fi";"0";"0";"yksin-asuva";"33,89";"0"
"mita-ajattelet-tulevaisuuden-k";"3390";"21931";"2013-11-21T16:46";"23,11";"vaikea-sanoa";"94,34";"henkiloauto";"70,75";"94,81";"2,36";"joukkoliikenne"; ;"88,21";"15,09";"polkupyora";"30-39";"Viikki";"fi";"4,25";"83,49";"yksin-asuva";"8,96";"0,47"
"mita-ajattelet-tulevaisuuden-k";"3391";"21933";"2013-11-21T16:49";"29,22";"melko-todennakoisesti";"75,65";"joukkoliikenne";"33,19";"75,25";"9,78";"kavely"; ;"88,75";"20,89";"henkiloauto";"20-24";"Viikki";"fi";"10,17";"18,51";"pariskunta";"30,02";"30,41"
"mita-ajattelet-tulevaisuuden-k";"3392";"21934";"2013-11-21T16:49";"24,37";"erittain-todennakoisesti";"70,4";"henkiloauto";"45";"20";"35,08";"kavely"; ;"70";"27,94";"joukkoliikenne";"30-39";"Lauttasaari";"en";"35,48";"95,75";"lapsiperhe";"68,42";"41,83"
"mita-ajattelet-tulevaisuuden-k";"3393";"21953";"2013-11-21T16:57";"35,71";"erittain-todennakoisesti";"75,79";"joukkoliikenne";"0";"0";"75";"kavely"; ;"0";"25";"henkiloauto";"30-39";"Taka-Töölö";"fi";"0";"15,08";"lapsiperhe";"0";"0"
"mita-ajattelet-tulevaisuuden-k";"3394";"21969";"2013-11-21T17:07"; ;"melko-todennakoisesti"; ;"polkupyora"; ; ; ;"joukkoliikenne"; ; ; ;"kavely";"30-39";"Kallio";"en"; ; ;"yksin-asuva"; ; 
"mita-ajattelet-tulevaisuuden-k";"3395";"21974";"2013-11-21T17:10";"30,32";"melko-todennakoisesti";"90,62";"joukkoliikenne"; ;"10,7";"80,42";"henkiloauto"; ; ;"25,56";"kavely";"30-39";"Oulunkylä (Pirkkola, Maunula, Metsälä, Patola, Veräjämäki, Veräjälaakso)";"fi";"90,22";"45,11";"yksin-asuva";"65,38"; 
"mita-ajattelet-tulevaisuuden-k";"3396";"21980";"2013-11-21T17:14"; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"en"; ; ; ; ; 
"mita-ajattelet-tulevaisuuden-k";"3397";"21986";"2013-11-21T17:25"; ; ; ; ; ; ; ; ; ; ; ; ;"25-29"; ;"fi"; ; ;"yhteiso"; ; 
"mita-ajattelet-tulevaisuuden-k";"3398";"21987";"2013-11-21T17:25";"11,67";"melko-todennakoisesti";"72,38";"joukkoliikenne";"79,13";"28,73";"0";"kavely"; ;"24,37";"0";"henkiloauto"; ;"Hermanni";"fi";"10,88";"21,19";"pariskunta";"33,49";"0"
"mita-ajattelet-tulevaisuuden-k";"3399";"21990";"2013-11-21T17:25";"78,97";"melko-todennakoisesti";"2,7800000000000002";"joukkoliikenne";"78,97";"23,41";"5,16";"henkiloauto";"ulkomailla";"20,240000000000002"; ;"kavely";"40-49";"Taka-Töölö";"fi";"35,32";"17,86";"lapsiperhe";"32,94";"33,730000000000004"
"mita-ajattelet-tulevaisuuden-k";"3400";"21991";"2013-11-21T17:27";"40,64";"erittain-epatodennakoisesti";"25,78";"henkiloauto"; ;"100";"35,48";"polkupyora"; ;"35,48";"60,48";"joukkoliikenne";"30-39";"Sörnäinen";"en";"75,16";"30,32";"pariskunta";"35,88";"79,92"
"mita-ajattelet-tulevaisuuden-k";"3401";"21996";"2013-11-21T17:33";"9,09";"vaikea-sanoa";"20,86";"henkiloauto";"76,47";"70,59";"65,78";"kavely"; ;"71,66";"19,79";"joukkoliikenne";"40-49";"Östersundom";"fi";"25,13";"94,65";"lapsiperhe";"74,33";"22,99"
"mita-ajattelet-tulevaisuuden-k";"3402";"21998";"2013-11-21T17:35"; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"fi"; ; ; ; ; 
"mita-ajattelet-tulevaisuuden-k";"3403";"22000";"2013-11-21T17:43";"36,58";"erittain-epatodennakoisesti";"56,47";"henkiloauto";"78,34";"11,3";"1,57";"kavely";"muualla-uudenmaan-alueella";"73,83";"30,23"; ;"25-29"; ;"fi";"79,86";"67,92";"yksin-asuva";"18,77";"13,41"
"mita-ajattelet-tulevaisuuden-k";"3404";"22001";"2013-11-21T17:43"; ;"melko-todennakoisesti";"45,24";"joukkoliikenne"; ; ; ;"kavely"; ; ; ; ;"50-59";"Sörnäinen";"fi"; ; ;"pariskunta";"slider_default_value"; 
"mita-ajattelet-tulevaisuuden-k";"3405";"22002";"2013-11-21T17:45";"0";"erittain-todennakoisesti";"30,32";"joukkoliikenne";"28,73";"17,22";"0";"kavely";"espoossa";"0";"17,22";"henkiloauto";"25-29"; ;"fi";"7,3";"31,11";"lapsiperhe";"18,02";"20,79"
"mita-ajattelet-tulevaisuuden-k";"3406";"22003";"2013-11-21T17:47";"75,56";"melko-todennakoisesti";"96,19";"joukkoliikenne";"0";"0,17"; ;"kavely"; ;"0";"0"; ;"50-59";"Sörnäinen";"fi";"0";"0";"pariskunta";"0";"0"
"mita-ajattelet-tulevaisuuden-k";"3407";"22013";"2013-11-21T17:50";"70,63";"melko-epatodennakoisesti";"16,67";"henkiloauto";"75,79";"74,21"; ;"kavely"; ;"71,83";"78,57";"joukkoliikenne";"30-39";"Vuosaari";"fi";"72,22";"80,16";"pariskunta"; ;"97,62"
"mita-ajattelet-tulevaisuuden-k";"3409";"22027";"2013-11-21T17:57";"0,95";"melko-todennakoisesti";"75,95";"henkiloauto";"7,3";"70,62";"75,56";"kavely"; ;"21,19";"6,11";"joukkoliikenne";"25-29";"Hermanni";"fi";"20,71";"1,18";"muu";"16,83";"0"
"mita-ajattelet-tulevaisuuden-k";"3410";"22029";"2013-11-21T17:58"; ;"melko-todennakoisesti";"74,37";"henkiloauto"; ; ; ;"kavely"; ; ; ;"joukkoliikenne";"30-39";"Haaga";"fi"; ; ;"lapsiperhe"; ; 
"mita-ajattelet-tulevaisuuden-k";"3411";"22032";"2013-11-21T18:01";"0";"erittain-todennakoisesti";"25,36";"henkiloauto";"80,52";"78,13";"40,83";"kavely";"vantaalla";"30,91";"36,47";"joukkoliikenne";"25-29";"";"en";"100";"90,83";"yksin-asuva";"100";"40,04"
"mita-ajattelet-tulevaisuuden-k";"3412";"22034";"2013-11-21T18:04";"31,51";"melko-todennakoisesti";"71,19";"henkiloauto";"12,32";"8,49";"59,29";"kavely"; ;"29,13";"24,76";"joukkoliikenne";"30-39";"Alppiharju";"fi";"58,1";"13,65";"yksin-asuva";"35,48";"27,91"
"mita-ajattelet-tulevaisuuden-k";"3414";"22037";"2013-11-21T18:06";"20,14";"erittain-todennakoisesti"; ;"henkiloauto"; ;"2,51";"0";"joukkoliikenne";"muualla-uudenmaan-alueella";"4,61";"22,21";"kavely";"30-39"; ;"fi";"4,23";"10,47";"lapsiperhe";"0";"0"
"mita-ajattelet-tulevaisuuden-k";"3415";"22039";"2013-11-21T18:07";"19,84";"vaikea-sanoa";"25";"joukkoliikenne";"34,52";"4,76"; ;"henkiloauto"; ;"0";"0";"kavely";"60-69";"Herttoniemi (Roihuvuori)";"fi";"0";"12,700000000000001";"yksin-asuva";"16,27";"26,19"
"mita-ajattelet-tulevaisuuden-k";"3416";"22048";"2013-11-21T18:10";"22,78";"vaikea-sanoa";"61,24";"henkiloauto";"15,63";"33,49";"28,33";"joukkoliikenne"; ;"64,05";"16,92";"kavely";"25-29";"Kruununhaka";"fi";"59,68";"65,6";"yksin-asuva";"58,89";"93,41"
"mita-ajattelet-tulevaisuuden-k";"3417";"22059";"2013-11-21T18:12";"33,73";"erittain-todennakoisesti";"14,68";"henkiloauto";"67,06";"38,89";"0";"joukkoliikenne";"espoossa";"12,3";"0";"kavely";"40-49"; ;"fi";"29,76";"21,43";"pariskunta";"15,08";"33,33"
"mita-ajattelet-tulevaisuuden-k";"3418";"22061";"2013-11-21T18:13";"30,310000000000002";"erittain-epatodennakoisesti";"70,39";"henkiloauto";"80,31";"23,95";"19,6";"joukkoliikenne"; ;"75,55";"14,44";"kavely";"25-29";"Pitäjänmäki";"fi";"29,12";"18,8";"yksin-asuva";"35,47";"20,63"
"mita-ajattelet-tulevaisuuden-k";"3420";"22091";"2013-11-21T18:18"; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"fi"; ; ; ; ; 
